Maokai,UTILITY,true,assistMePingsPerMins,0.1814,0.0,0.103,0.2598
Maokai,UTILITY,true,commandPingsPerMins,0.4125,0.0718,0.277,0.6555
Maokai,UTILITY,true,enemyMissingPingsPerMins,0.2073,0.0438,0.137,0.2875
Maokai,UTILITY,true,enemyVisionPingsPerMins,0.1635,0.0,0.035,0.2215
Maokai,UTILITY,true,holdPingsPerMins,0.0,0.0,0.0,0.0
Maokai,UTILITY,true,getBackPingsPerMins,0.086,0.0,0.0,0.0625
Maokai,UTILITY,true,needVisionPingsPerMins,0.0058,0.0,0.0,0.0
Maokai,UTILITY,true,onMyWayPingsPerMins,0.8441,0.308,0.647,1.2313
Maokai,UTILITY,true,pushPingsPerMins,0.0155,0.0,0.0,0.0
Maokai,UTILITY,true,visionClearedPingsPerMins,0.0,0.0,0.0,0.0
Maokai,UTILITY,true,basicPingsPerMins,0.0,0.0,0.0,0.0
Milio,UTILITY,true,totalPingsPerMins,1.3451,0.4688,1.036,1.8728
Milio,UTILITY,true,allInPingsPerMins,0.0278,0.0,0.0,0.0
Milio,UTILITY,true,assistMePingsPerMins,0.101,0.0,0.033,0.119
Milio,UTILITY,true,commandPingsPerMins,0.2663,0.0443,0.175,0.392
Milio,UTILITY,true,enemyMissingPingsPerMins,0.2107,0.04,0.144,0.285
Milio,UTILITY,true,enemyVisionPingsPerMins,0.1522,0.0,0.0685,0.2205
Milio,UTILITY,true,holdPingsPerMins,0.0,0.0,0.0,0.0
Milio,UTILITY,true,getBackPingsPerMins,0.1067,0.0,0.0235,0.1505
Milio,UTILITY,true,needVisionPingsPerMins,0.0089,0.0,0.0,0.0
Milio,UTILITY,true,onMyWayPingsPerMins,0.4558,0.048,0.223,0.623
Milio,UTILITY,true,pushPingsPerMins,0.0157,0.0,0.0,0.0
Milio,UTILITY,true,visionClearedPingsPerMins,0.0,0.0,0.0,0.0
Milio,UTILITY,true,basicPingsPerMins,0.0,0.0,0.0,0.0
Nami,UTILITY,true,totalPingsPerMins,1.7696,0.77,1.4445,2.376
Nami,UTILITY,true,allInPingsPerMins,0.0441,0.0,0.0,0.036
Nami,UTILITY,true,assistMePingsPerMins,0.1372,0.0,0.0595,0.191
Nami,UTILITY,true,commandPingsPerMins,0.3293,0.09,0.249,0.467
Nami,UTILITY,true,enemyMissingPingsPerMins,0.2701,0.068,0.1875,0.375
Nami,UTILITY,true,enemyVisionPingsPerMins,0.1963,0.0,0.129,0.3
Nami,UTILITY,true,holdPingsPerMins,0.0,0.0,0.0,0.0
Nami,UTILITY,true,getBackPingsPerMins,0.1124,0.0,0.0,0.147
Nami,UTILITY,true,needVisionPingsPerMins,0.0118,0.0,0.0,0.0
Nami,UTILITY,true,onMyWayPingsPerMins,0.6494,0.149,0.446,0.9195
Nami,UTILITY,true,pushPingsPerMins,0.019,0.0,0.0,0.0
