1761063220023,1568,7576105867,15.20.719.545,EUW1,420,100,True,7,True,True,0,1,1,1,200,False,4,False,False,0,2,2,0,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,353,200,7,False,2,0,18,3,8,0,6,2,0,2,0,0,11344,13,35,Shaco,9,7,9,JUNGLE,JUNGLE,153,11,17524,11,0,0,2,3,0,19,False,False,False,1,0,0,0,47,91,87,80,14,11,6,16,2344,18633,24281,2,74,35,6
1761042933886,1656,7575781588,15.20.719.545,EUW1,420,100,True,9,False,False,1,1,1,1,200,False,7,True,True,0,3,2,0,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,353,200,7,False,10,4,22,2,14,0,4,2,3,1,0,0,13104,15,35,Shaco,5,6,5,JUNGLE,JUNGLE,160,0,31618,0,0,0,2,3,0,15,False,False,False,0,0,0,0,54,74,69,84,14,11,5,17,5844,2647,9981,3,115,14,14
1761040711140,1870,7575752999,15.20.719.545,EUW1,420,100,False,6,True,False,0,1,0,1,200,True,7,False,True,1,4,3,0,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,353,100,2,False,3,5,12,1,20,0,0,8,2,0,0,0,15529,16,35,Shaco,9,6,8,JUNGLE,JUNGLE,150,0,7103,0,0,0,0,2,0,12,False,False,False,1,0,0,0,56,73,75,92,14,11,5,15,8424,6154,16903,1,118,8,30
1760720644678,1677,7571289065,15.20.719.545,EUW1,420,100,False,2,False,False,0,1,0,0,200,True,9,True,True,1,3,3,1,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,352,200,7,True,6,6,7,1,8,0,1,0,1,0,0,0,16517,17,35,Shaco,5,2,6,JUNGLE,JUNGLE,197,761,22066,761,1,0,3,3,0,21,False,False,False,1,0,0,0,58,108,117,54,14,11,6,17,886,12360,15615,2,124,24,22
1760719383506,928,7571260089,15.20.719.545,EUW1,420,100,False,0,False,False,0,1,0,0,200,True,3,True,False,0,0,3,0,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,352,200,7,True,0,2,3,3,12,0,1,0,1,0,0,0,5860,9,35,Shaco,3,2,3,JUNGLE,NONE,94,0,10086,0,0,0,2,0,0,11,False,True,False,0,0,0,0,40,38,40,11,14,11,4,9,3884,1629,6572,0,62,8,8
1760717014443,1926,7571218075,15.20.719.545,EUW1,420,100,True,11,False,False,1,2,3,1,200,False,5,True,True,0,2,0,0,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,352,200,7,False,2,3,14,0,14,0,2,1,3,0,0,0,16931,17,35,Shaco,4,8,12,JUNGLE,JUNGLE,191,0,19822,0,0,0,2,3,0,22,False,False,False,0,0,0,0,58,123,102,125,14,11,6,19,864,14835,18235,2,133,15,19
1760709510507,1912,7571078252,15.20.719.545,EUW1,420,100,True,11,True,True,1,3,0,1,200,False,1,False,False,0,2,3,0,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,352,200,10,False,5,1,2,1,10,0,1,0,6,0,0,0,9649,12,35,Shaco,3,10,5,JUNGLE,BOTTOM,1,0,1907,0,0,0,32,15,0,78,False,False,False,0,0,0,0,34,49,22,41,14,3,4,3,5620,2432,9208,0,0,1,42
1760707348620,1799,7571042904,15.20.719.545,EUW1,420,100,True,10,True,True,1,5,2,1,200,False,4,False,False,0,0,1,0,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,352,200,10,False,3,1,8,2,7,0,3,0,0,0,0,0,12243,14,35,Shaco,5,8,4,UTILITY,BOTTOM,0,0,1754,0,0,0,30,8,0,73,False,False,False,0,0,0,0,36,44,25,61,14,3,6,6,7249,4133,13445,0,0,0,35
1760702597972,1783,7570971938,15.20.719.545,EUW1,420,100,True,10,True,True,1,2,3,1,200,False,3,False,False,0,2,0,0,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,352,200,7,False,4,10,4,1,11,0,2,0,3,0,0,0,13368,15,35,Shaco,9,8,5,JUNGLE,JUNGLE,154,19,9712,19,0,0,2,4,0,23,False,False,False,1,0,0,0,51,71,54,94,14,11,4,13,7998,3957,14184,2,117,12,23
1760699078792,1408,7570930707,15.20.719.545,EUW1,420,100,True,10,True,False,0,1,0,0,200,False,2,False,True,0,2,3,1,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,352,200,10,False,8,1,8,1,8,0,1,0,9,0,0,0,6825,10,254,Vi,2,7,6,JUNGLE,MIDDLE,2,0,9417,0,0,0,18,8,0,50,False,False,False,0,0,0,0,48,0,30,5,14,4,5,4,7479,0,8568,0,0,2,62
1760367390162,1840,7566787302,15.20.717.2831,EUW1,420,100,False,4,True,True,0,0,3,1,200,True,11,False,False,1,4,0,0,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,352,200,10,True,2,1,18,2,7,0,6,1,2,0,0,0,13537,15,35,Shaco,9,9,12,UTILITY,BOTTOM,0,4513,8015,4513,2,0,33,16,0,93,False,False,False,0,0,0,0,40,32,32,82,14,3,8,6,13241,4357,19616,0,0,0,39
1760092926473,1450,7562809357,15.20.717.2831,EUW1,420,100,False,2,False,False,0,1,3,0,200,True,10,True,True,0,2,0,1,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,352,100,5,False,1,1,2,0,7,0,0,0,9,0,0,0,6815,10,35,Shaco,4,12,8,JUNGLE,TOP,0,405,405,405,0,0,30,10,0,63,False,False,False,0,0,0,0,32,31,29,19,14,3,7,5,9580,3288,14289,0,0,0,28
1760090753549,1550,7562791595,15.20.717.2831,EUW1,420,100,True,11,False,True,0,2,3,1,200,False,1,True,False,0,1,0,0,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,352,100,2,True,7,4,12,2,8,0,1,1,16,0,0,0,12904,14,33,Rammus,3,6,11,JUNGLE,JUNGLE,122,1362,32742,1362,1,0,9,0,0,18,False,False,False,0,0,0,0,61,80,37,7,4,11,3,16,2897,5224,8396,2,86,4,7
1759767088100,1740,7558382259,15.19.715.1836,EUW1,420,100,True,10,True,True,1,2,3,0,200,False,1,False,False,0,1,0,1,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,351,100,5,True,3,10,18,2,11,0,2,0,3,0,0,0,10519,13,35,Shaco,10,7,7,UTILITY,MIDDLE,0,885,9227,885,0,0,33,20,0,101,False,False,False,1,0,0,0,41,22,24,81,14,3,6,5,10904,3589,16247,0,0,0,32
1759760723125,1449,7558250030,15.19.715.1836,EUW1,420,100,True,8,True,True,0,2,3,1,200,False,0,False,False,0,1,0,0,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,351,200,10,False,0,0,10,0,6,0,1,0,2,0,0,0,8115,11,35,Shaco,6,9,4,UTILITY,BOTTOM,0,0,252,0,0,0,21,1,0,41,False,True,False,0,0,0,0,31,25,24,16,14,3,5,3,5343,2428,8946,0,0,0,34
1759757352760,1564,7558189061,15.19.715.1836,EUW1,420,100,False,2,False,False,0,0,3,0,200,True,10,True,True,0,2,0,1,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,351,100,5,False,7,0,12,1,6,0,2,0,2,0,0,0,8873,12,35,Shaco,4,12,4,UTILITY,MIDDLE,0,750,908,750,0,0,17,10,0,50,False,False,False,0,0,0,0,28,34,31,62,14,3,6,5,7189,4630,13666,0,0,0,30
1757349495891,1652,7522526328,15.17.708.5788,EUW1,420,100,True,7,True,True,0,1,2,0,200,False,1,False,False,0,3,1,1,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,351,100,5,True,5,9,26,2,11,0,5,2,11,0,0,0,9681,12,35,Shaco,6,5,13,UTILITY,MIDDLE,1,2736,4185,2736,3,0,27,28,0,99,False,False,False,0,0,0,0,35,34,22,27,14,3,6,6,13365,3410,18575,0,0,1,46
1757346885732,2127,7522479264,15.17.708.5788,EUW1,420,100,False,8,False,True,1,1,0,1,200,True,10,True,False,1,4,3,0,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,351,200,7,True,8,0,14,5,8,0,2,1,5,0,0,0,17389,17,35,Shaco,6,4,8,JUNGLE,JUNGLE,204,1155,42063,1155,1,0,1,1,0,17,False,False,False,0,0,0,0,68,145,131,118,14,11,8,21,1170,22533,26169,4,148,0,20
1757343326113,1707,7522424835,15.17.708.5788,EUW1,420,100,False,5,False,False,0,0,3,0,200,True,11,True,True,1,4,0,1,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,351,200,10,True,3,4,10,1,14,0,4,0,1,0,0,0,12626,14,14,Sion,6,10,12,UTILITY,BOTTOM,4,8107,12059,8107,3,0,26,1,0,47,False,False,False,2,0,0,0,48,30,31,9,4,3,10,6,12251,2730,15050,0,0,0,32
1757341237866,1519,7522394733,15.17.708.5788,EUW1,420,100,True,11,True,True,0,2,3,0,200,False,1,False,False,0,1,0,1,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,351,100,5,True,10,5,7,2,4,0,6,1,13,0,0,0,9922,12,35,Shaco,15,2,10,UTILITY,MIDDLE,0,4289,5332,4289,1,0,27,11,0,68,False,False,False,1,0,0,0,39,32,30,63,14,3,5,4,12094,4542,18038,0,0,0,30
1757339729293,1079,7522367408,15.17.708.5788,EUW1,420,100,False,0,False,False,0,0,0,0,200,True,3,True,False,0,2,3,1,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,351,100,5,False,10,2,3,4,1,0,0,0,7,0,0,0,4405,8,35,Shaco,4,7,1,UTILITY,NONE,0,469,469,469,0,0,15,6,0,33,False,True,False,0,0,0,0,19,18,14,14,14,3,5,4,4378,1430,6687,0,0,0,27
1757332281140,943,7522282809,15.17.708.5788,EUW1,420,100,True,4,True,False,0,2,3,0,200,False,0,False,False,0,0,0,0,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,351,100,5,True,8,4,10,1,5,0,1,1,8,0,0,0,4212,8,35,Shaco,4,3,9,UTILITY,NONE,0,111,111,111,0,0,10,7,0,27,False,True,False,0,0,0,0,18,16,13,23,14,3,4,3,4078,1819,6639,0,0,0,16
1757178517503,2379,7520547589,15.17.708.5788,EUW1,420,100,False,4,False,True,0,3,3,0,200,True,11,True,False,2,3,0,1,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,350,100,2,False,14,6,9,0,15,0,4,1,6,0,0,0,20097,18,35,Shaco,14,9,4,JUNGLE,JUNGLE,198,2071,23582,2071,0,0,1,10,0,34,False,True,False,1,0,0,0,71,87,86,104,14,11,7,18,18361,5371,26585,2,134,25,48
1757176923392,911,7520514228,15.17.708.5788,EUW1,420,100,True,1,True,False,0,2,1,0,200,False,0,False,False,0,0,2,0,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,350,200,10,False,3,2,5,0,3,0,0,0,4,0,0,0,3682,7,526,Rell,0,9,4,UTILITY,NONE,0,121,385,121,0,0,11,2,0,20,False,True,False,0,0,0,0,25,24,9,1,14,4,4,6,936,2124,3511,0,0,0,17
1757174849398,1637,7520484467,15.17.708.5788,EUW1,420,100,False,2,False,False,0,3,0,0,200,True,11,True,True,1,1,3,1,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,350,100,5,False,4,0,11,2,14,0,1,0,0,0,0,0,10647,13,57,Maokai,0,9,8,UTILITY,MIDDLE,0,69,409,69,0,0,29,3,0,57,False,False,False,0,0,0,0,37,21,42,6,14,4,5,5,1370,7499,9668,0,0,0,30
1757172474337,1961,7520441795,15.17.708.5788,EUW1,420,100,True,7,True,True,0,3,0,1,200,False,2,False,False,0,2,3,0,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,350,200,10,False,4,2,6,2,19,0,0,0,1,0,0,0,11044,13,35,Shaco,7,9,8,UTILITY,BOTTOM,2,438,3747,438,0,0,38,21,1,108,False,True,False,1,0,0,0,41,37,26,43,14,3,6,5,11633,4695,18032,0,0,0,43
1757090200665,1613,7519463082,15.17.708.5788,EUW1,420,100,False,3,False,False,0,1,3,0,200,True,9,True,True,1,3,0,1,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,349,100,5,False,2,1,7,2,11,0,0,0,3,0,0,0,9793,12,35,Shaco,10,7,5,UTILITY,BOTTOM,0,91,1091,91,1,0,21,9,0,59,False,False,False,0,0,0,0,35,34,25,47,14,3,5,3,11663,5076,18265,0,0,0,40
1757088622071,1153,7519440715,15.17.708.5788,EUW1,420,100,True,6,True,False,0,3,3,1,200,False,2,False,False,0,0,0,0,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,349,100,5,True,6,8,13,1,4,0,0,0,7,0,0,0,6150,10,35,Shaco,3,2,8,UTILITY,NONE,4,2014,2449,2014,2,0,11,5,0,28,False,True,False,0,0,0,0,28,27,21,38,14,3,5,4,5406,1894,8243,0,0,4,25
1757086366956,1377,7519399927,15.17.708.5788,EUW1,420,100,True,11,True,True,0,3,3,1,200,False,0,False,False,0,0,0,0,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,349,100,2,True,1,1,5,0,10,0,3,0,3,1,0,0,15063,16,35,Shaco,4,0,7,JUNGLE,JUNGLE,176,3402,32450,3402,2,0,2,3,0,19,False,False,False,0,0,0,0,46,88,90,59,14,11,3,15,797,9257,11622,3,112,12,19
1757084245093,1682,7519361387,15.17.708.5788,EUW1,420,100,True,9,True,True,1,2,3,0,200,False,3,False,False,0,2,0,1,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,349,200,7,False,1,2,17,3,10,0,2,3,0,0,0,0,11874,14,35,Shaco,4,7,10,JUNGLE,JUNGLE,158,0,23266,0,0,0,2,5,0,20,False,False,False,0,0,0,0,55,98,90,66,14,11,6,14,1571,19005,23493,2,112,8,18
1757081921912,1930,7519323258,15.17.708.5788,EUW1,420,100,False,7,True,False,0,2,3,1,200,True,10,False,True,1,2,0,0,H2hcZIzqqqS5lF6MkRuFVZsZ-l-gsJzq9iAxW2XA4pj6T0oo5UEv5EnnwfBeyE8lDYYj503ZmKbpYg,Hungry Hunt,EUW,okK3OkYgA7aMP2XSG5neUVBGvhbSdf-fRLPEZY4zh5v29Pk,349,100,2,False,3,10,18,2,10,0,4,0,1,0,0,0,14698,15,35,Shaco,3,7,10,JUNGLE,JUNGLE,159,1697,26630,1697,1,0,3,2,0,20,False,False,False,0,0,0,0,54,108,115,103,14,11,7,17,1691,22687,27528,1,114,2,28
