1761317509806,1416,7579393930,15.21.721.4012,EUW1,400,100,False,2,False,False,0,2,2,0,200,True,8,True,False,0,1,1,1,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,130,200,10,True,0,0,0,1,1,0,0,0,0,0,0,0,9565,12,147,Seraphine,0,1,14,UTILITY,BOTTOM,0,867,867,867,1,0,24,2,0,41,False,True,False,0,0,0,0,47,35,54,6,4,7,2,5,1789,9110,10899,0,0,0,21
1761316115152,1099,7579368689,15.21.721.4012,EUW1,400,100,False,0,False,False,0,0,3,0,200,True,2,True,False,0,1,0,1,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,130,200,8,True,0,0,0,2,0,0,0,0,0,0,0,0,11491,14,90,Malzahar,2,0,1,MIDDLE,NONE,4,2633,4325,2633,1,0,7,0,0,10,False,True,False,0,0,0,0,37,66,66,3,4,12,1,3,403,10141,10545,0,0,0,181
1761313946488,1323,7579322131,15.21.721.4012,EUW1,400,100,True,5,True,False,0,3,0,0,200,False,0,False,False,0,0,0,0,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,130,100,3,True,0,1,0,3,0,0,0,0,0,0,0,0,12661,14,90,Malzahar,6,1,6,MIDDLE,MIDDLE,0,5111,6487,5111,2,0,8,0,0,14,False,True,False,1,0,0,0,38,76,72,7,4,12,2,2,333,13574,13907,0,0,0,175
1761312025383,1490,7579289020,15.21.721.4012,EUW1,400,100,True,11,True,False,0,2,3,0,200,False,1,False,False,0,1,0,1,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,130,100,3,True,0,0,0,2,0,0,0,0,0,0,0,0,15934,16,90,Malzahar,10,2,7,MIDDLE,TOP,0,7099,8438,7099,3,2,8,0,0,14,False,False,False,0,0,0,0,66,82,93,7,4,12,2,3,710,29092,29904,0,0,0,226
1761309282837,2099,7579244066,15.21.721.4012,EUW1,400,100,False,3,True,False,0,0,0,0,200,True,9,False,True,0,5,3,1,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,130,100,5,False,0,0,0,2,1,0,0,0,0,0,0,0,12542,14,526,Rell,0,7,12,UTILITY,BOTTOM,0,133,288,133,1,0,36,7,0,82,False,False,False,0,0,0,0,61,71,31,12,4,7,3,5,1585,10184,11770,0,0,0,21
1761306423172,2265,7579202208,15.21.721.4012,EUW1,400,100,False,5,False,False,0,0,0,1,200,True,10,True,True,2,6,3,0,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,130,100,5,False,0,0,0,0,0,0,0,0,0,0,0,0,14407,15,526,Rell,0,7,19,UTILITY,BOTTOM,0,558,784,558,1,0,45,5,0,87,False,False,False,0,0,0,0,65,65,28,13,4,7,2,5,1999,8129,10128,0,0,0,27
1761298708048,1624,7579118169,15.21.721.4012,EUW1,400,100,False,2,False,False,0,2,2,0,200,True,5,True,True,0,1,1,1,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,130,200,10,True,0,0,1,0,2,0,0,0,0,0,0,0,10053,13,526,Rell,1,2,21,UTILITY,BOTTOM,0,90,1450,90,0,0,26,6,0,46,False,True,False,0,0,0,0,59,51,20,8,4,7,2,5,1655,7841,9496,0,0,0,24
1761297251450,1034,7579107876,15.21.721.4012,EUW1,400,100,False,1,False,False,0,0,0,1,200,True,4,True,False,0,2,3,0,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,130,200,8,True,0,0,0,1,0,0,0,0,0,0,0,0,10175,13,90,Malzahar,3,1,2,MIDDLE,NONE,0,2860,6061,2860,0,0,6,0,0,7,False,True,False,0,0,0,0,25,54,56,4,4,12,1,2,370,9848,10272,0,0,0,144
1761294498553,2345,7579086659,15.21.721.4012,EUW1,400,100,False,5,True,False,0,3,3,1,200,True,6,False,True,1,3,0,0,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,130,200,10,True,0,0,2,0,2,0,0,0,0,0,0,0,17091,17,526,Rell,4,2,30,UTILITY,BOTTOM,0,565,4650,565,0,0,40,4,0,93,False,True,False,0,0,0,0,96,84,33,15,4,7,3,5,4094,15668,19763,0,0,0,23
1760970122434,1660,7574816277,15.20.719.545,EUW1,400,100,True,7,True,True,1,2,3,1,200,False,4,False,False,0,1,0,0,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,129,200,8,False,0,1,0,12,0,0,0,0,0,0,0,0,15468,16,90,Malzahar,0,2,5,MIDDLE,MIDDLE,2,2637,4155,2637,1,0,10,0,0,16,False,False,False,0,0,0,0,72,91,86,3,4,12,1,4,406,13135,13542,0,2,0,248
1760967470367,2308,7574776567,15.20.719.545,EUW1,400,100,True,9,False,False,1,2,3,0,200,False,6,True,False,0,4,0,1,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,129,100,3,True,0,2,0,6,0,0,1,0,0,0,0,0,25060,18,90,Malzahar,11,2,11,MIDDLE,MIDDLE,2,7831,9887,7831,4,0,14,0,0,22,False,False,False,1,0,0,0,106,128,126,11,4,12,4,6,635,57495,58634,0,0,0,343
1760965688472,1579,7574746619,15.20.719.545,EUW1,400,100,False,3,True,False,0,2,3,0,200,True,5,False,True,0,1,0,1,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,129,200,8,True,0,1,0,3,0,0,0,0,0,0,0,0,13777,15,90,Malzahar,4,4,4,MIDDLE,MIDDLE,0,5237,14216,5237,2,0,5,1,0,13,False,True,False,1,0,0,0,67,79,81,6,4,12,3,4,450,14734,15185,0,0,0,174
1760963164269,2171,7574704215,15.20.719.545,EUW1,400,100,False,2,False,False,0,1,0,0,200,True,11,True,True,2,3,3,1,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,129,100,3,False,0,0,0,3,0,0,0,0,0,0,0,0,17843,17,45,Veigar,2,3,4,MIDDLE,MIDDLE,0,132,132,132,0,0,13,1,0,19,False,False,False,0,0,0,0,161,86,61,9,4,12,5,2,493,10632,11429,0,0,0,196
1760960525061,2287,7574667996,15.20.719.545,EUW1,400,100,False,6,False,True,0,2,2,1,200,True,9,True,False,2,3,1,0,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,129,200,8,True,0,0,0,6,1,0,0,0,0,0,0,0,24584,18,45,Veigar,3,2,10,MIDDLE,MIDDLE,0,1996,10041,1996,1,0,15,0,0,23,False,True,False,0,0,0,0,164,106,51,10,4,12,4,4,913,11957,13240,0,0,0,259
1760733115398,1892,7571582732,15.20.719.545,EUW1,400,100,False,3,False,False,0,1,3,1,200,True,6,True,True,1,4,0,0,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,129,100,1,False,0,0,0,0,0,0,0,0,0,0,0,0,13582,15,78,Poppy,3,6,4,TOP,TOP,0,3076,6085,3076,0,0,10,0,0,16,False,True,False,0,0,0,0,107,25,24,9,4,12,4,5,6709,1748,8577,0,0,0,136
1760731857977,946,7571547175,15.20.719.545,EUW1,400,100,False,0,False,False,0,1,0,0,200,True,1,True,False,0,1,3,0,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,129,200,8,True,0,0,0,4,0,0,0,0,0,0,0,0,7457,11,45,Veigar,0,0,2,MIDDLE,NONE,0,0,0,0,0,0,4,0,0,7,False,True,False,0,0,0,0,75,42,24,3,4,12,2,3,308,4530,4962,0,0,0,103
1760719417026,2005,7571264077,15.20.719.545,EUW1,400,100,False,2,False,False,0,1,0,0,200,True,10,True,True,0,4,3,1,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,128,200,8,True,0,0,0,1,1,0,0,0,0,0,0,0,19146,18,45,Veigar,8,4,10,MIDDLE,MIDDLE,0,9169,11628,9169,3,1,9,0,0,17,False,False,False,1,0,0,0,141,80,43,13,4,12,4,6,1089,27661,29973,0,0,0,196
1760717359408,1687,7571223061,15.20.719.545,EUW1,400,100,True,5,True,True,0,4,0,1,200,False,1,False,False,0,0,3,0,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,128,100,3,True,0,0,0,1,0,0,0,0,0,0,0,0,15107,16,90,Malzahar,4,5,12,MIDDLE,MIDDLE,0,1282,4514,1282,2,0,9,0,0,15,False,True,False,0,0,0,0,57,86,95,8,4,12,4,5,751,22759,23545,0,0,0,172
1760715801850,1057,7571194878,15.20.719.545,EUW1,400,100,False,0,False,False,0,1,0,0,200,True,4,True,False,0,1,3,1,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,128,100,3,False,0,0,0,6,0,0,0,0,0,0,0,0,8158,11,45,Veigar,1,0,5,MIDDLE,NONE,0,233,669,233,0,0,5,0,0,6,False,True,False,0,0,0,0,76,51,19,4,4,12,2,2,552,6831,7726,0,0,0,92
1760713689430,1721,7571154886,15.20.719.545,EUW1,400,100,False,1,False,False,0,2,1,0,200,True,11,True,True,1,2,2,1,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,128,100,3,False,0,0,0,2,0,0,0,0,0,0,0,0,15158,16,45,Veigar,5,7,3,MIDDLE,MIDDLE,0,409,409,409,0,0,10,0,0,14,False,False,False,1,0,0,0,97,69,31,8,4,12,4,4,658,12841,13917,0,0,0,192
1760711659979,1391,7571112312,15.20.719.545,EUW1,400,100,False,0,False,False,0,0,1,0,200,True,7,True,True,0,1,2,1,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,128,200,8,True,0,0,0,2,0,0,0,0,0,0,0,0,12939,14,90,Malzahar,5,0,10,MIDDLE,MIDDLE,4,5887,16584,5887,3,1,8,0,0,11,False,True,False,0,0,0,0,49,76,75,5,4,12,3,4,440,13202,13643,0,0,4,173
1760709402901,1216,7571077144,15.20.719.545,EUW1,400,100,True,3,True,False,0,3,3,1,200,False,0,False,False,0,0,0,0,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,128,100,5,True,0,0,0,1,0,0,0,0,0,0,0,0,6941,10,147,Seraphine,0,1,6,UTILITY,MIDDLE,0,0,2937,0,0,0,20,6,0,38,False,True,False,0,0,0,0,39,24,47,5,4,7,2,3,641,5700,6341,0,0,0,21
1760707357110,1712,7571040345,15.20.719.545,EUW1,400,100,False,0,False,False,0,1,0,0,200,True,11,True,True,1,3,3,1,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,128,200,8,True,0,0,0,2,0,0,0,0,0,0,0,0,16503,17,45,Veigar,2,4,5,MIDDLE,MIDDLE,0,4843,9593,4843,3,0,11,1,0,20,False,True,False,0,0,0,0,114,68,30,4,4,12,1,4,370,6080,6565,0,0,0,183
1760704752503,2266,7571003886,15.20.719.545,EUW1,400,100,True,11,True,False,1,4,3,1,200,False,3,False,True,1,2,0,0,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,128,100,3,True,0,0,0,4,1,0,0,0,0,0,0,0,23834,18,90,Malzahar,8,5,12,MIDDLE,MIDDLE,6,9536,19996,9536,7,3,15,2,0,29,False,False,False,1,0,0,0,66,110,119,11,4,12,4,6,520,29833,30779,1,0,0,307
1760703269648,1025,7570988543,15.20.719.545,EUW1,400,100,True,4,True,False,0,2,3,1,200,False,1,False,False,0,0,0,0,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,128,100,5,True,0,0,0,0,0,0,0,0,0,0,0,0,6515,10,147,Seraphine,2,1,7,UTILITY,NONE,0,601,2655,601,0,0,14,1,0,19,False,True,False,0,0,0,0,29,21,39,3,4,7,2,3,876,5515,6391,0,0,0,12
1760702068014,915,7570961360,15.20.719.545,EUW1,400,100,False,0,False,False,0,0,0,0,200,True,2,True,False,0,2,3,0,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,128,200,8,True,0,0,0,0,0,0,0,0,0,0,0,0,9523,12,90,Malzahar,7,0,2,MIDDLE,NONE,0,3283,7169,3283,1,0,6,0,0,8,False,True,False,0,0,0,0,29,49,47,3,4,12,1,2,700,8990,9734,0,0,0,116
1760697484415,2192,7570912740,15.20.719.545,EUW1,400,100,True,10,True,True,1,2,0,1,200,False,3,False,False,0,3,3,0,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,128,200,8,False,0,0,0,8,1,0,0,0,0,0,0,0,20227,18,90,Malzahar,6,5,8,MIDDLE,MIDDLE,0,2675,5386,2675,0,0,12,0,0,19,False,False,False,0,0,0,0,62,112,114,7,4,12,5,3,2317,26203,28521,0,0,0,247
1760695204307,1825,7570886275,15.20.719.545,EUW1,400,100,False,2,True,False,0,2,3,1,200,True,5,False,True,0,2,0,0,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,128,200,8,True,0,0,0,4,0,0,0,0,0,0,0,0,15725,16,45,Veigar,3,2,12,MIDDLE,MIDDLE,0,4582,5679,4582,0,0,11,1,0,17,False,True,False,0,0,0,0,126,73,25,9,4,12,3,4,1023,13799,15232,0,0,0,189
1760692270220,2635,7570856395,15.20.719.545,EUW1,400,100,False,8,False,True,2,2,1,1,200,True,10,True,False,1,4,2,0,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,128,100,3,False,10,18,16,5,0,0,11,2,1,0,0,0,23933,18,90,Malzahar,11,11,8,MIDDLE,MIDDLE,4,5749,27705,5749,3,0,16,3,0,29,False,False,False,1,0,0,0,85,140,137,15,4,12,7,6,701,47364,48712,0,0,4,250
1760544731063,1758,7569076580,15.20.719.545,EUW1,400,100,False,1,True,True,0,0,0,1,200,True,11,False,False,1,4,3,0,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,127,200,8,True,0,0,0,2,0,0,0,0,0,0,0,0,18183,17,90,Malzahar,11,0,6,MIDDLE,MIDDLE,0,8742,10701,8742,1,0,10,2,0,19,False,False,False,1,1,0,0,47,79,87,7,4,12,3,4,538,22154,22730,0,0,0,220
1760542124364,2293,7569018385,15.20.719.545,EUW1,400,100,False,3,False,False,0,3,0,0,200,True,10,True,True,1,3,3,1,CEor-Xx-H6vyJB1Neocbkdf-imX6nGv2cMotGOAOGuCiXsLWHaqVFd_w7Ez_dRrHf37d1oTvjPSimQ,Happy Hunt,7664,-a4x4VUxFJfpuIPh1xt2BKxPjd0KLs2bHln9gH0KyZnmvk7vUBZdM96YEg,127,200,8,True,0,0,0,1,2,0,0,0,0,0,0,0,22444,18,90,Malzahar,4,4,12,MIDDLE,MIDDLE,2,5362,13049,5362,2,1,15,0,0,23,False,False,False,0,0,0,0,78,111,115,7,4,12,3,6,1070,36721,37865,0,0,0,289
